employee_num,year,perf_review_score
14961,2001,3
14961,2002,5
14961,2003,4
14961,2004,3
14961,2005,3
14961,2006,3
14961,2007,3
14961,2008,3
14961,2009,3
14961,2010,3
5107,1999,3
5107,2000,3
5107,2001,3
5107,2002,4
5107,2003,3
5107,2004,4
19926,1999,4
19926,2000,3
19926,2001,3
19926,2002,3
19926,2003,3
19926,2004,3
19926,2005,5
19926,2006,3
19926,2007,5
19926,2008,3
19926,2009,3
19926,2010,3
41519,1999,4
41519,2000,4
41519,2001,3
41519,2002,5
41519,2003,5
41519,2004,4
16618,1999,3
34836,1999,3
34836,2000,4
34836,2001,3
34836,2002,4
34836,2003,5
34836,2004,3
34836,2005,4
34836,2006,3
34836,2007,3
34836,2008,3
2013,1999,4
2013,2000,3
40761,1999,3
40761,2000,5
19688,1999,4
19688,2000,3
19688,2001,3
19688,2002,4
16216,1999,5
16216,2000,4
16216,2001,4
20570,1999,3
20570,2000,3
20570,2001,3
20570,2002,3
20570,2003,3
20570,2004,3
20570,2005,3
20570,2006,4
20570,2007,4
20570,2008,4
20570,2009,4
20570,2010,5
20570,2011,3
20570,2012,3
20570,2013,3
20570,2014,3
20570,2015,4
20570,2016,4
20570,2017,3
16347,1999,3
16347,2000,3
16347,2001,4
41676,1999,4
41676,2000,3
41676,2001,4
30288,1999,5
30288,2000,3
30288,2001,3
30288,2002,3
30288,2003,3
30288,2005,4
30288,2006,3
30288,2007,3
30288,2008,3
30288,2009,3
30288,2010,5
30288,2011,3
30288,2012,4
30288,2013,3
30288,2014,3
30288,2015,3
30288,2016,3
30288,2017,3
2481,1999,3
2481,2000,3
2481,2001,5
2481,2002,3
2481,2003,4
2481,2004,3
2481,2005,3
2481,2006,3
2481,2007,5
12364,1999,3
12364,2000,3
12364,2001,3
17219,1999,4
19112,1999,3
19112,2000,4
19112,2001,3
19112,2002,3
19112,2003,3
19112,2004,3
40053,1999,3
40053,2000,3
40053,2001,3
40053,2002,3
40053,2003,3
40053,2004,3
40053,2005,3
40053,2006,3
40053,2007,3
40053,2008,3
40053,2009,3
22823,1999,3
22823,2000,3
22823,2001,4
22823,2002,3
22823,2003,4
22823,2004,3
22823,2005,3
29870,1999,3
29870,2000,3
5600,1999,4
5600,2000,3
5600,2001,3
5600,2002,3
35843,1999,3
35843,2000,4
22028,1999,4
34382,1999,3
34382,2000,5
34382,2001,3
34382,2002,3
34382,2003,5
34382,2004,4
34382,2005,4
34382,2006,3
41925,1999,3
41925,2000,4
41925,2001,3
41925,2002,3
41925,2003,5
41925,2004,5
41925,2005,3
41925,2006,3
41925,2007,4
41925,2008,3
41925,2009,4
41925,2010,3
41925,2011,3
41925,2012,4
41925,2013,4
41925,2014,3
41925,2015,4
41925,2016,3
41925,2017,3
16959,1999,3
16959,2000,3
16959,2001,3
16959,2002,3
16959,2003,5
16959,2004,5
16959,2005,3
16959,2006,5
16959,2007,5
16959,2008,3
16959,2009,5
20562,1999,5
29523,1999,4
29523,2000,3
29523,2001,3
29523,2002,3
29523,2003,5
29523,2004,3
29523,2005,3
7507,1999,3
7507,2000,3
7507,2001,3
7507,2002,3
7507,2003,4
7507,2004,3
33926,1999,3
33926,2000,3
33926,2001,3
33926,2002,3
33926,2003,4
33926,2004,3
33926,2005,3
33926,2006,5
33926,2007,3
33926,2008,3
39391,1999,5
39391,2000,3
39391,2001,3
33530,1999,3
33530,2000,3
33530,2001,3
33530,2002,3
33530,2003,3
33530,2004,3
33530,2005,3
33530,2006,3
33530,2007,3
8968,1999,3
41833,1999,3
41833,2000,3
41833,2001,3
41833,2002,4
41833,2003,3
41833,2004,3
41833,2005,3
41833,2006,3
41833,2007,4
41833,2008,3
41833,2009,3
41833,2010,4
25170,1999,3
25170,2000,3
25170,2001,4
25170,2002,4
25170,2003,5
25170,2004,4
25170,2005,4
25170,2006,4
25170,2007,4
25170,2008,3
25170,2009,5
25170,2010,4
25170,2011,3
25170,2012,3
25170,2013,3
25170,2014,4
25170,2015,4
25170,2016,4
25170,2017,3
22497,1999,3
22497,2000,3
22497,2001,3
22497,2002,4
22497,2003,4
22497,2004,3
22497,2005,5
22497,2006,3
39249,1999,3
39249,2000,3
39249,2001,3
39249,2002,3
39249,2003,4
39249,2004,3
39249,2005,4
39249,2006,3
39249,2007,3
2597,1999,3
2597,2000,3
2597,2001,5
2597,2002,3
2597,2003,3
2597,2004,3
2597,2005,3
2597,2006,3
2597,2007,3
36734,1999,4
36734,2000,3
36734,2001,5
36734,2002,3
36734,2003,3
36734,2005,4
37147,1999,3
37147,2000,3
37147,2001,3
37147,2002,4
37147,2003,3
37147,2004,3
37147,2005,4
37147,2006,5
37147,2007,5
37147,2008,4
37147,2009,5
37147,2010,3
37147,2011,4
37147,2012,5
37147,2013,3
37147,2014,5
37147,2015,5
37147,2016,5
37147,2017,5
16051,1999,3
16051,2000,4
16051,2001,3
16051,2002,3
16051,2003,4
16051,2004,3
16051,2005,4
16051,2006,3
16051,2007,3
16051,2008,4
16051,2009,3
16051,2010,3
16051,2011,3
16051,2012,3
16051,2013,3
16051,2014,5
16051,2015,3
16051,2016,5
16051,2017,4
36080,1999,3
36080,2000,3
36080,2001,4
36080,2002,3
36080,2003,3
36080,2004,3
36080,2005,3
36080,2006,3
36080,2007,3
36080,2008,3
36080,2009,3
36080,2010,4
11596,1999,2
18752,1999,2
18752,2000,5
18752,2001,3
18752,2002,3
18752,2003,3
20483,2000,5
20483,2001,5
20483,2002,3
20483,2003,2
20483,2004,3
20483,2005,4
20483,2006,4
20483,2007,4
20483,2008,3
20483,2009,4
20483,2010,3
15609,1999,3
15609,2000,3
5844,1999,4
5844,2000,3
5844,2001,4
5844,2002,3
5844,2003,3
5844,2004,3
5844,2005,3
5844,2006,5
5844,2007,4
5844,2008,3
5844,2009,4
5844,2010,3
5844,2011,4
5844,2012,3
5844,2013,4
5844,2014,4
5844,2015,3
5844,2016,5
27473,1999,3
27473,2000,4
27473,2001,3
27473,2002,3
27473,2003,3
27473,2004,3
20923,1999,3
20923,2000,3
20923,2001,4
20923,2002,3
20923,2003,3
20923,2004,3
16933,1999,2
15355,1999,5
15355,2000,5
15355,2001,4
15355,2002,3
26395,1999,3
26395,2000,3
26395,2001,3
37775,1999,3
37775,2000,3
37775,2001,3
37775,2002,4
37775,2003,3
37775,2004,4
37775,2005,3
37775,2006,3
37775,2007,3
37775,2008,3
37775,2009,3
37775,2010,4
37775,2011,4
37775,2012,3
37775,2013,4
37775,2014,3
37775,2015,3
37775,2016,3
37775,2017,5
7602,1999,3
3225,1999,5
3225,2000,5
3225,2001,3
1044,1999,5
1044,2000,4
1044,2001,4
1044,2002,3
1044,2003,3
1044,2004,3
1044,2005,3
1044,2006,3
1044,2007,3
1044,2008,4
1044,2009,5
1044,2010,4
1044,2011,5
1044,2012,4
1044,2013,3
1044,2014,4
1044,2015,3
1044,2016,3
1044,2017,4
7198,1999,3
7198,2000,4
7198,2001,3
7198,2002,4
7198,2003,3
7198,2004,5
7198,2005,3
7198,2006,4
11900,1999,3
11900,2000,4
11900,2001,3
11900,2002,5
11900,2003,5
11900,2004,3
11900,2005,1
11900,2006,3
11900,2007,4
11900,2008,3
11900,2009,3
11900,2010,3
11900,2011,4
11900,2012,3
11900,2013,3
11900,2014,3
11900,2015,3
11900,2016,3
11900,2017,2
43278,1999,4
43278,2000,4
35585,1999,3
35585,2000,3
19596,1999,4
19596,2000,3
19596,2001,3
19596,2002,3
19596,2003,3
19596,2004,3
19596,2005,3
19596,2006,5
5690,1999,4
5690,2000,3
5690,2001,3
5690,2002,5
5690,2003,3
5690,2004,3
5690,2005,4
5690,2006,3
5690,2007,4
5690,2008,4
5690,2009,3
5690,2010,3
5690,2011,3
5690,2012,3
38227,1999,3
38227,2000,3
38227,2001,3
38227,2002,4
38227,2003,3
38227,2004,3
38227,2005,4
24313,1999,3
24313,2000,3
24313,2001,2
24313,2002,5
24313,2003,3
24313,2004,4
11677,1999,3
11677,2000,3
11677,2001,3
11677,2002,4
11677,2003,5
11677,2004,3
11677,2005,3
11677,2006,3
11677,2007,3
11677,2008,3
16917,1999,4
16917,2000,3
16917,2001,3
16917,2002,3
42961,1999,3
42961,2000,4
42961,2001,3
42961,2002,3
42961,2003,4
2052,1999,3
2052,2000,4
2052,2001,3
2052,2002,3
2052,2003,3
2052,2004,3
2052,2005,4
2052,2006,3
2052,2007,5
2052,2008,5
2052,2009,3
2052,2010,3
2052,2011,3
2052,2012,3
2052,2013,3
2052,2014,3
2052,2015,4
2052,2016,3
18288,1999,3
18288,2000,4
18288,2001,3
18288,2002,3
35719,1999,4
35719,2000,3
35719,2001,5
35719,2002,5
35719,2003,5
35719,2004,5
35719,2005,3
35719,2006,3
35719,2007,4
35719,2008,3
35719,2009,4
35719,2010,3
35719,2011,3
35719,2012,5
35719,2013,3
35719,2014,3
34559,1999,4
34559,2000,3
20052,1999,3
20052,2000,3
20052,2001,3
20052,2002,3
20052,2003,5
20052,2004,3
20052,2005,3
20052,2006,3
20052,2007,3
20052,2008,3
20052,2009,5
20052,2010,4
20052,2011,3
35960,1999,3
35960,2000,3
35960,2001,3
35960,2002,4
35960,2003,4
35960,2004,3
25976,1999,3
25976,2000,3
25976,2001,3
25976,2002,3
25976,2003,4
25976,2004,3
25976,2005,3
25976,2006,3
25976,2007,4
25976,2009,4
25976,2010,3
25976,2011,4
25976,2012,4
25976,2013,3
33857,1999,3
33857,2000,3
33857,2001,4
33857,2002,3
33857,2003,3
25199,1999,3
25199,2000,3
31927,1999,2
31927,2000,3
31927,2001,5
31927,2002,5
31927,2003,3
31927,2004,4
41131,1999,3
41131,2000,4
41131,2001,3
22611,1999,3
22611,2000,5
22611,2001,3
22611,2002,5
22611,2003,4
33094,1999,5
33094,2000,3
33094,2001,3
17739,1999,3
17739,2000,3
17739,2001,3
17739,2002,3
17739,2003,4
17739,2004,3
17739,2005,3
17739,2006,3
17739,2007,3
17739,2008,5
17739,2009,3
471,1999,3
471,2000,5
471,2001,4
471,2002,3
471,2003,3
471,2004,5
471,2005,4
39234,1999,5
39234,2000,4
39234,2001,3
39234,2002,3
39234,2003,4
39234,2004,4
39234,2005,5
31986,1999,3
31986,2000,3
31986,2001,3
31986,2002,3
31986,2003,3
31986,2004,3
31986,2005,4
31986,2006,3
31986,2007,3
31986,2008,4
31986,2009,4
31986,2010,3
31986,2011,4
31986,2012,4
31986,2013,5
31986,2014,3
27298,1999,3
27298,2000,3
27298,2001,3
27298,2002,3
5397,1999,4
23489,1999,3
23489,2000,4
23489,2001,3
10294,1999,3
10294,2000,3
10294,2001,5
10294,2002,4
10294,2003,3
10294,2004,3
10294,2005,3
10294,2006,4
10294,2007,3
10294,2008,3
22143,1999,3
22143,2000,3
22143,2001,3
22143,2002,3
22798,1999,3
22798,2000,4
37561,1999,5
37561,2000,3
37561,2001,5
37561,2002,3
37561,2003,3
37561,2004,3
37561,2005,3
5351,1999,3
26026,1999,3
32990,1999,3
32990,2000,4
32990,2001,3
38254,1999,3
38254,2000,3
38254,2001,3
38254,2002,4
38254,2003,3
38254,2004,5
38254,2005,3
38254,2006,3
20906,1999,5
20906,2000,3
20906,2001,4
20906,2002,4
20906,2003,3
20906,2004,5
20906,2005,5
20906,2006,3
20906,2007,3
20906,2008,4
20906,2009,3
20906,2010,4
20906,2011,4
7451,1999,4
7451,2000,3
7451,2001,5
7451,2002,3
7451,2003,3
7451,2004,3
7451,2005,3
35723,1999,5
35723,2000,3
35723,2001,3
35723,2002,3
35723,2003,3
35723,2004,3
35723,2005,3
35723,2006,3
35723,2007,5
35723,2008,3
35723,2009,3
35723,2010,3
35723,2011,3
35723,2012,3
35723,2013,3
35723,2014,3
35723,2015,3
35723,2016,3
32142,1999,3
32142,2000,5
32142,2001,3
32142,2002,5
32142,2003,4
32142,2004,5
32142,2005,3
32142,2006,3
32142,2007,3
32142,2008,4
32142,2009,3
32142,2010,3
32142,2011,3
32142,2012,3
32142,2013,3
32142,2014,3
32142,2015,3
32142,2016,5
32142,2017,4
3841,1999,3
3841,2000,3
3841,2001,3
3841,2002,5
3841,2003,3
3841,2004,4
3841,2005,3
3841,2006,4
3841,2007,4
3841,2008,4
3841,2009,5
3841,2010,4
3841,2011,4
3841,2012,3
3841,2013,5
3841,2014,3
3841,2015,4
3841,2016,3
3841,2017,3
37057,1999,3
37057,2000,3
37057,2001,4
37057,2002,4
37057,2003,4
37057,2004,5
37057,2005,5
37057,2006,3
33240,1999,3
33240,2000,3
33240,2001,4
33240,2002,5
33240,2003,3
33240,2004,3
20392,1999,5
20392,2000,3
20392,2001,3
20392,2002,4
20392,2003,3
20392,2004,3
20392,2005,3
33814,1999,5
33814,2000,4
33814,2001,3
33814,2002,2
33814,2003,3
33814,2004,3
33814,2005,4
24906,1999,3
24906,2000,3
24906,2001,3
24906,2002,3
24906,2003,3
24906,2004,3
24906,2005,3
24906,2006,3
24906,2007,3
24906,2008,3
38424,1999,3
38424,2000,5
38424,2001,3
41313,1999,2
41313,2000,3
42300,1999,3
42300,2000,3
4079,1999,4
4079,2000,3
4079,2001,3
4079,2002,3
4079,2003,3
4079,2004,3
4079,2005,3
4079,2006,3
4079,2007,3
4079,2008,4
4079,2009,4
4079,2010,3
4079,2011,3
4079,2012,3
4079,2013,3
4079,2014,4
4079,2015,5
4079,2016,4
4079,2017,5
23634,1999,4
23634,2000,3
23634,2001,3
23634,2002,4
4778,1999,3
4778,2000,5
4778,2001,3
4778,2002,3
4778,2003,3
4778,2004,3
4778,2005,4
4778,2006,3
4778,2007,3
4778,2008,4
4778,2009,3
28785,1999,4
28785,2000,4
28785,2001,3
28785,2002,3
28785,2003,3
28785,2004,5
28785,2005,4
38869,1999,5
38869,2000,3
38869,2001,3
38869,2002,3
40116,1999,3
40116,2000,3
40116,2001,3
40116,2002,3
14277,1999,5
14277,2000,3
14277,2001,4
7414,1999,3
7414,2000,3
7414,2001,3
9922,1999,3
9922,2000,4
9922,2001,3
9922,2002,3
9922,2003,4
9922,2004,4
9922,2005,3
9922,2006,4
18707,1999,3
18707,2000,3
18707,2001,3
18707,2002,4
18707,2003,3
18707,2004,3
18707,2006,3
18707,2007,4
18707,2008,4
18707,2009,4
18707,2010,3
18707,2011,4
18707,2012,3
18707,2013,3
18707,2014,4
18707,2015,4
18707,2016,4
18707,2017,5
2214,1999,3
2214,2000,5
2214,2001,4
3491,1999,3
3491,2000,1
29079,1999,4
727,1999,5
727,2000,3
3273,1999,4
3273,2000,3
3273,2001,3
3273,2002,4
9993,1999,3
9993,2000,4
9993,2001,4
9993,2002,3
9993,2003,4
9993,2004,5
9993,2005,3
9993,2006,3
9993,2007,4
9993,2008,3
9993,2009,4
9993,2010,3
9993,2011,5
9993,2012,4
6172,1999,1
1832,1999,3
1832,2000,2
1832,2001,3
1832,2002,2
1832,2003,3
1832,2004,3
1832,2005,3
17110,1999,5
17110,2000,3
17110,2001,3
17110,2002,3
17110,2003,4
17110,2004,3
17110,2005,3
17110,2006,3
17110,2007,3
17110,2008,5
17110,2009,3
17110,2010,4
17110,2012,3
37732,1999,5
37732,2000,3
37732,2001,5
7587,1999,3
7587,2000,3
7587,2001,4
7587,2002,3
7587,2003,4
7587,2004,3
7587,2005,3
7587,2006,3
7587,2007,4
7587,2008,3
7587,2009,3
7587,2010,4
7587,2011,5
7587,2012,3
7587,2013,5
7587,2014,3
7587,2015,5
7587,2016,3
26998,1999,3
26998,2000,3
26998,2001,3
26998,2002,4
6302,1999,3
6871,1999,3
6871,2000,4
6871,2001,3
6871,2002,4
6871,2003,4
6871,2004,3
38360,1999,3
38360,2000,3
38360,2001,3
38360,2002,3
38360,2003,4
38360,2004,3
38360,2005,5
38360,2006,3
38360,2007,4
38360,2008,4
38360,2009,4
38360,2010,4
38360,2011,3
38360,2013,3
38360,2014,3
38360,2015,3
26310,1999,5
26310,2000,3
26310,2001,3
26310,2002,3
36874,1999,3
36874,2000,3
36874,2001,3
36874,2002,3
36874,2003,4
818,1999,3
818,2000,3
818,2001,3
818,2002,3
818,2003,4
818,2004,3
1388,1999,3
1388,2000,4
1388,2001,5
28883,1999,3
28883,2000,3
28883,2001,5
28883,2002,3
28883,2003,3
11371,1999,3
11371,2000,3
11371,2001,3
11371,2002,4
11371,2003,3
11371,2004,3
11371,2005,3
11371,2006,3
11371,2007,3
11371,2008,4
11371,2009,3
11371,2010,3
11371,2011,3
11371,2012,4
11371,2013,3
11371,2014,4
11371,2015,3
11371,2016,4
11371,2017,3
27420,2000,3
27420,2001,5
27420,2002,3
27420,2003,3
27420,2004,3
27420,2005,5
32053,1999,3
32053,2000,3
32053,2001,4
32053,2002,4
32053,2003,3
36916,1999,5
36916,2000,3
36079,1999,3
36079,2000,3
36079,2001,3
36079,2002,5
36079,2003,4
36079,2004,3
36079,2005,5
36079,2006,3
36079,2007,5
36079,2009,3
36079,2010,4
36079,2011,3
36079,2012,4
36079,2013,3
36079,2014,3
36079,2015,5
36079,2016,3
36079,2017,3
2290,1999,3
2290,2000,5
34276,1999,3
34276,2000,4
34276,2001,3
34276,2002,4
34276,2003,1
34276,2004,3
34276,2005,3
34276,2006,3
34276,2007,3
34276,2008,3
34276,2009,3
15542,1999,3
35116,1999,5
35116,2000,3
35116,2001,4
35116,2002,4
35116,2003,4
23264,1999,3
23264,2000,5
23264,2001,3
23264,2003,4
23264,2004,3
23264,2005,3
23264,2006,4
23264,2007,5
23264,2008,3
23264,2009,3
23264,2010,4
23264,2011,5
35852,1999,3
35852,2000,4
35852,2001,3
35852,2002,4
35852,2003,4
35852,2004,5
35852,2005,3
35852,2006,3
35852,2007,3
35852,2008,4
35852,2009,3
3689,1999,3
3689,2000,3
3689,2001,3
3689,2002,4
3689,2003,3
3689,2004,3
3689,2005,3
3689,2006,4
3689,2007,5
3689,2008,3
3689,2009,3
3689,2010,5
3689,2011,3
3689,2012,3
3689,2013,4
3689,2014,3
3689,2015,3
3689,2016,3
3689,2017,3
18184,1999,3
18184,2000,3
18184,2001,3
18184,2002,3
18184,2003,3
18184,2004,5
18184,2005,3
18184,2006,3
18184,2007,4
18184,2008,4
18184,2009,3
18184,2010,3
18184,2011,5
18184,2012,4
18184,2013,5
18184,2014,5
13108,1999,3
13108,2000,3
2507,1999,4
2507,2000,4
2507,2001,3
2507,2002,3
2507,2003,4
2507,2004,4
2507,2005,3
2507,2006,3
4655,1999,3
4655,2000,4
4655,2001,4
4655,2002,3
4655,2003,3
4655,2004,3
39619,1999,3
39619,2000,4
39619,2001,3
39619,2002,3
39619,2003,3
39619,2004,4
33187,1999,3
33187,2000,3
33187,2001,3
33187,2002,3
9756,1999,3
9756,2000,3
9756,2001,3
9756,2002,3
9756,2003,5
9756,2004,3
43086,1999,3
43086,2000,3
43086,2001,3
43086,2002,3
43086,2003,3
43086,2004,3
43086,2005,4
43086,2006,4
43086,2007,3
43086,2008,3
43086,2009,4
43086,2010,3
43086,2011,3
43086,2012,3
43086,2013,4
43086,2014,3
36359,1999,4
36359,2000,4
36359,2001,5
37145,1999,3
37145,2000,3
37145,2001,4
37145,2002,5
30981,1999,3
30981,2000,5
30981,2001,4
30981,2002,3
30981,2003,5
30981,2004,3
15800,1999,3
15800,2000,3
15800,2001,3
15800,2002,3
15800,2003,3
15800,2004,4
15800,2005,3
11644,1999,3
11644,2000,3
11644,2001,3
11644,2002,5
11644,2003,4
11644,2004,3
11644,2005,5
11644,2006,3
11644,2007,5
28861,1999,3
28861,2000,3
28861,2001,3
28861,2002,4
28861,2003,3
28861,2004,3
28861,2005,4
28861,2006,3
28861,2007,4
28861,2008,3
28861,2010,5
28861,2011,3
28861,2012,3
28861,2013,3
28861,2014,4
10813,1999,3
10813,2000,3
10813,2001,5
10813,2002,3
10813,2003,4
10813,2004,3
10813,2005,3
10813,2006,4
10813,2007,4
10813,2008,3
10813,2009,3
13503,1999,3
13503,2000,3
43282,1999,3
43282,2000,3
43282,2001,3
26413,1999,3
26413,2000,3
26413,2001,5
26413,2002,3
26413,2003,3
26413,2004,3
26413,2005,4
38364,1999,3
38364,2000,3
38364,2001,5
38364,2002,4
40117,1999,4
40117,2000,4
40117,2001,4
40117,2002,4
40117,2003,4
40117,2004,3
40117,2005,3
40117,2006,5
40117,2007,3
40117,2008,4
40117,2009,3
40117,2010,3
23963,1999,5
23963,2000,3
23963,2001,5
44453,1999,5
44453,2000,3
44453,2001,4
44453,2002,3
44453,2003,4
44453,2004,5
44453,2005,3
44453,2006,4
44453,2007,3
44453,2008,3
44453,2009,5
44453,2010,4
44453,2011,3
44453,2012,3
44453,2013,3
44453,2014,3
44453,2015,3
44453,2016,3
4110,1999,3
4110,2000,3
4110,2001,3
4110,2002,3
4110,2003,4
4110,2004,5
4110,2006,4
4110,2007,3
4110,2008,3
4110,2009,3
4110,2010,3
4110,2011,3
4110,2012,4
3148,1999,3
3148,2000,5
3148,2001,3
25442,1999,4
25442,2000,5
25442,2001,3
25442,2002,4
25442,2003,3
25442,2004,3
25442,2005,3
25442,2006,4
25442,2007,3
25442,2008,4
25442,2009,3
25442,2010,4
23622,1999,3
23622,2000,4
23622,2001,3
23622,2002,5
23622,2003,3
23622,2004,4
2558,1999,3
2558,2000,3
2558,2001,3
2558,2002,4
2558,2003,3
2558,2004,3
2558,2005,4
2558,2006,3
2558,2007,5
2558,2008,4
2558,2009,3
2558,2010,5
2558,2011,3
13723,1999,3
13723,2001,4
13723,2002,3
13723,2003,3
13723,2004,3
13723,2005,3
13723,2006,4
13723,2007,4
13723,2008,3
23224,1999,3
23224,2000,4
23224,2001,4
23224,2002,3
31864,1999,4
31864,2000,4
31864,2001,4
31864,2002,3
31864,2003,5
31864,2004,3
31864,2005,4
31864,2006,4
31864,2007,3
8092,1999,3
31997,1999,3
31997,2000,3
31997,2001,4
31997,2002,3
35938,1999,4
35938,2000,4
35938,2001,3
35938,2002,5
35938,2003,4
36530,1999,3
36530,2000,5
36530,2001,4
36530,2002,4
36178,1999,4
36178,2000,3
36178,2001,3
36178,2002,4
36178,2003,5
36178,2004,4
36178,2005,3
36178,2006,3
36178,2007,3
36178,2008,3
27766,1999,3
27766,2000,3
27766,2001,5
27766,2002,3
27766,2003,3
27766,2004,3
27766,2005,4
8265,1999,4
8265,2000,3
8265,2001,5
8265,2002,4
8265,2003,3
8265,2004,3
35937,1999,4
35937,2000,3
35937,2001,5
35937,2002,4
35937,2003,3
35937,2004,4
35937,2005,4
35937,2006,3
35937,2007,3
35937,2008,4
35937,2009,3
35937,2010,3
35937,2011,3
35937,2012,3
25595,1999,4
25595,2000,3
25595,2001,3
25595,2002,3
25595,2003,5
25595,2004,4
29562,1999,4
29562,2000,4
29562,2001,3
29562,2002,4
29562,2003,4
29562,2004,4
29562,2005,4
29562,2006,3
29562,2007,4
29562,2008,3
29562,2009,3
29562,2010,3
27649,1999,3
27649,2000,3
27649,2001,3
27649,2002,3
27649,2003,3
27649,2004,4
13075,1999,3
13075,2000,4
13075,2001,3
821,1999,3
821,2000,3
821,2001,3
11820,1999,3
11820,2000,2
11820,2001,2
11820,2002,3
20985,1999,3
14709,1999,3
14709,2000,3
14709,2001,3
14709,2002,5
14709,2003,4
14709,2004,4
14709,2005,3
14709,2006,4
14709,2007,5
14709,2008,3
14709,2009,3
14709,2010,4
14709,2011,4
14709,2012,5
14709,2013,3
14709,2014,4
14709,2015,5
14709,2016,5
14709,2017,3
35482,1999,3
35482,2000,5
35482,2001,3
35482,2002,4
35482,2003,5
35482,2004,3
35482,2005,3
35482,2006,3
35482,2007,3
35482,2008,3
35482,2009,5
35482,2010,5
34516,1999,4
35104,1999,3
35104,2000,3
35104,2001,3
35104,2002,3
35104,2003,3
35104,2004,3
23918,1999,3
23918,2000,5
23918,2001,5
23918,2002,2
23918,2003,4
156,1999,5
156,2000,4
156,2001,3
156,2002,3
156,2003,3
156,2004,3
156,2005,4
43467,1999,4
43467,2000,3
43467,2001,3
43467,2002,5
43467,2003,3
43467,2004,4
43467,2005,3
23367,1999,3
23367,2000,3
23367,2001,5
26487,1999,5
26487,2000,3
26487,2001,3
26487,2002,3
26487,2003,3
30977,1999,3
30977,2000,3
30977,2001,3
30977,2002,3
30977,2003,3
30977,2004,3
30977,2005,3
30977,2006,3
30977,2007,3
30977,2008,3
26916,1999,5
26916,2000,4
26916,2001,4
26916,2002,3
26916,2003,5
26916,2004,3
73,1999,5
73,2000,3
73,2001,4
73,2002,4
73,2003,3
4279,1999,3
4279,2000,4
4279,2001,3
4279,2002,3
41740,1999,3
41740,2000,4
41740,2001,3
41740,2002,4
41740,2003,5
41740,2004,3
41740,2005,3
41740,2006,3
41740,2007,4
21822,1999,3
21822,2000,4
21822,2001,4
26761,1999,3
26761,2000,3
26761,2001,5
26761,2002,3
26761,2003,5
39748,1999,4
39748,2000,5
39748,2002,3
39748,2003,4
39748,2004,5
39748,2005,4
39748,2006,5
39748,2007,3
39748,2008,4
39748,2009,3
39748,2010,3
39748,2011,3
13584,1999,4
13584,2000,3
13584,2001,3
13584,2002,3
13584,2003,5
13584,2004,3
13584,2005,5
13584,2006,4
13584,2007,3
13584,2008,3
13584,2009,4
44586,1999,3
44586,2000,3
44586,2001,4
44586,2002,5
44586,2003,3
2138,1999,3
2138,2000,3
2138,2001,3
2138,2002,3
2138,2003,3
28524,2000,4
28524,2001,4
33497,1999,4
33497,2000,3
33497,2001,4
20935,1999,3
20935,2000,4
20935,2001,3
20935,2002,4
20935,2003,4
20935,2004,4
20935,2005,3
20935,2006,4
20935,2007,3
9896,1999,4
9896,2000,3
9896,2001,3
9896,2002,4
9896,2003,3
9896,2004,4
9896,2005,5
9896,2006,5
9896,2007,4
9896,2008,4
9896,2009,3
9896,2010,4
9896,2011,5
9896,2012,4
9896,2013,4
9896,2014,3
9896,2015,3
9896,2016,3
9896,2017,5
8758,1999,3
8758,2000,3
27804,1999,3
27804,2000,5
27804,2001,5
27804,2002,4
27804,2003,3
17130,1999,3
17130,2000,4
17130,2001,4
17130,2002,3
17130,2003,3
17130,2004,3
17130,2005,3
17130,2006,3
17130,2007,3
17130,2008,3
17130,2009,4
17130,2010,5
17130,2011,3
17130,2012,4
17130,2013,5
17130,2014,3
17130,2015,3
17130,2016,5
17130,2017,3
12251,1999,5
12251,2000,3
12251,2001,4
12251,2002,3
2897,1999,3
2897,2000,3
2897,2001,3
2897,2002,3
2897,2003,3
2897,2004,3
2897,2005,3
2897,2006,3
2897,2007,4
2897,2008,3
2897,2009,3
2897,2010,3
2897,2011,3
2897,2012,5
2897,2013,4
2897,2014,4
2897,2015,5
28077,1999,5
28077,2000,3
28077,2001,4
28077,2002,5
9878,1999,3
9878,2000,2
11211,1999,4
11211,2000,3
11211,2001,3
11211,2002,3
11211,2003,3
11211,2004,4
8695,1999,5
8695,2000,3
8695,2001,4
8695,2002,4
8695,2003,4
8695,2004,3
8695,2005,5
26340,1999,3
26340,2000,3
26340,2001,3
26340,2002,3
26340,2003,3
26340,2004,3
37690,1999,3
37690,2000,3
37690,2001,5
37690,2002,3
8768,1999,3
8768,2000,3
8768,2001,5
8768,2002,4
8768,2003,3
8768,2004,3
8768,2005,3
8768,2006,3
8768,2007,4
8768,2008,3
8768,2009,3
321,1999,4
321,2000,5
321,2001,4
27962,1999,4
26286,1999,3
26286,2000,3
26286,2001,5
26286,2002,4
26286,2003,3
26286,2004,3
26286,2005,3
26286,2006,3
26286,2007,3
36123,1999,4
36123,2000,4
36123,2001,3
36123,2002,4
36123,2003,4
36123,2004,3
36123,2005,3
36123,2006,3
34953,1999,3
34953,2000,3
34953,2001,3
34953,2002,4
34953,2003,3
34953,2004,3
33255,1999,3
33255,2000,3
33255,2001,5
33255,2002,4
8319,1999,4
8319,2000,4
8319,2001,4
8319,2002,3
8319,2003,3
8319,2004,5
8319,2005,5
8319,2006,4
